metaobject_id,handle,display_name,referencing_products,live_referencing_products,populated_field_count,true_duplicate_group,identical_content_group,disposition,reason,risk,needs_tim_approval
136916697404,precor-ubk-885-upright-bike-w-p-80-console-remanufactured,Precor UBK 885 Upright Bike w/ P80 Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
135776895292,precor-ubk-885-upright-bike-w-p-82-console-remanufactured,Precor UBK 885 Upright Bike w/ P82 Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136378089788,precor-vitality-c-027-es-leg-extension-leg-curl-remanufactured,Precor Vitality C027ES Leg Extension / Leg Curl (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384250172,precor-vitality-series-chest-press-remanufactured,Precor Vitality Series Chest Press (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384414012,precor-vitality-series-lat-pulldown-remanufactured,Precor Vitality Series Lat Pulldown (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384446780,precor-vitality-series-leg-extension-remanufactured,Precor Vitality Series Leg Extension (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384610620,precor-vitality-series-seated-leg-curl-remanufactured,Precor Vitality Series Seated Leg Curl (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136384741692,precor-vitality-series-shoulder-press-remanufactured,Precor Vitality Series Shoulder Press (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136670740796,pro-6-arcadia-air-runner-non-motorized-curve-treadmill-new,PRO 6 Arcadia Air Runner Non Motorized Curve Treadmill (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136671265084,pro-6-aspen-stair-mill-stair-climber-new,Pro 6 Aspen StairMill Stair Climber (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
136917188924,pro-maxima-horizontal-leg-press-remanufactured,ProMaxima Horizontal Leg Press (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
162176598332,pro-rower-rowing-machine-h-2-o-club-series-rx-950-new,ProRower Rowing Machine H2O Club Series RX-950 (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
160623853884,promaxima-p-105-performance-plus-shoulder-press-remanufactured,Promaxima P-105 Performance Plus Shoulder Press (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
160624050492,ptx-gym-all-in-one-functional-trainer-new,PTX Gym All In One Functional Trainer (New),1,0,4,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
160743227708,react-functional-eccentric-trainer-remanufactured,REACT Functional Eccentric Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
288707936572,recommended-flooring-package-72-96,"Recommended Flooring Package - 72"" × 96""",1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
145663066428,rom-4-minute-workout-crosstrainer-time-machine-remanufactured,ROM 4 Minute Workout Crosstrainer Time Machine (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
137777021244,schwinn-ac-performance-indoor-cycle-w-chain-drive-remanufactured,Schwinn AC Performance Indoor Cycle w/Chain Drive (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136917319996,schwinn-ac-sport-9-7340-wintp-0-bike-new,Schwinn AC Sport 9-7340-WINTP0 Bike (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
160650297660,schwinn-ad-4-airdyne-upright-exercise-bike-remanufactured,Schwinn AD4 Airdyne Upright Exercise Bike (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
228543103292,schwinn-aetherion-r-9-7610-kintp-0-bike-new,Schwinn Aetherion R 9-7610-KINTP0 Bike (New),1,1,9,,,KEEP,"Live, single-product record, 9 fields populated. Healthy.",n/a - no change proposed.,NO
227942367548,schwinn-aetherion-r-9-7612-aeth-s-zone-bike-w-zone-display-new,Schwinn Aetherion+ R 9-7612-AETH-S-ZONE Bike w/Zone Display (New),1,1,9,,,KEEP,"Live, single-product record, 9 fields populated. Healthy.",n/a - no change proposed.,NO
227850387772,schwinn-aetherion-r-bike-zone-display-new,Schwinn Aetherion+ R 9-7612-AETH-R-ZONE Bike w/Zone Display (New),0,0,9,,,ARCHIVE CANDIDATE,Orphan: zero back-reference metafields; no live template can reach it.,Low - nothing renders it. Recoverable only from the export in this packet.,YES
228551557436,schwinn-aetherion-s-9-7600-kintp-0-bike-new,Schwinn Aetherion S 9-7600-KINTP0 Bike (New),1,1,8,,,KEEP,"Live, single-product record, 8 fields populated. Healthy.",n/a - no change proposed.,NO
227844587836,schwinn-aetherion-s-9-7602-aeth-s-zone-bike-w-zone-display-new,Schwinn Aetherion+ S 9-7602-AETH-S-ZONE Bike w/Zone Display (New),1,1,9,,,KEEP,"Live, single-product record, 9 fields populated. Healthy.",n/a - no change proposed.,NO
137386852668,schwinn-ic-classic-9-7420-bintp-0-bike-new,Schwinn IC Classic 9-7420-BINTP0 Bike (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
137113895228,schwinn-sc-5-9-7410-bintp-0-bike-new,Schwinn SC 5 9-7410-BINTP0 Bike (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
146832163132,schwinn-windjammer-ube-upper-body-ergometer-remanufactured,Schwinn Windjammer UBE Upper Body Ergometer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
160624574780,schwinn-xa-9-7470-qintp-0-x-bike-new,Schwinn Xa 9-7470-QINTP0 X Bike (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
137694576956,schwinn-xs-9-7480-qintp-0-x-bike-new,Schwinn Xs 9-7480-QINTP0 X Bike (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
160650166588,schwinn-za-9-7520-qintp-0-z-bike-new,Schwinn Za 9-7520-QINTP0 Z Bike (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
137695134012,schwinn-zs-9-7510-qintp-0-z-bike-new,Schwinn Zs 9-7510-QINTP0 Z Bike (New),1,0,5,,,ARCHIVE CANDIDATE,Referenced only by non-live products (statuses: ARCHIVED). No customer-facing surface.,Medium - archiving/reactivating the product later would need the record back.,YES
136826454332,sci-fit-iso-1000-upright-bike-remanufactured,SciFit ISO 1000 Upright Bike (Remanufactured),1,1,4,D024,,HOLD,True duplicate pair D024: both records are referenced by live products. Cannot pick a survivor without a content decision.,High - repointing changes live PDP content.,YES
136832581948,sci-fit-iso-1000-upright-bike-remanufactured-1,SciFit ISO1000 Upright Bike (Remanufactured),1,1,4,D024,,HOLD,True duplicate pair D024: both records are referenced by live products. Cannot pick a survivor without a content decision.,High - repointing changes live PDP content.,YES
136832975164,sci-fit-iso-7000-bi-directional-upright-bike-remanufactured,SciFit ISO7000 Bi-Directional Upright Bike (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146831212860,sci-fit-iso-7000-r-bi-directional-recumbent-bike-w-premium-seat-remanufactured,SciFit ISO7000R Bi-Directional Recumbent Bike w/Premium Seat (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146820989244,sci-fit-pro-1-sport-standing-upper-body-exerciser-ube-remanufactured,SciFit Pro1 Sport Standing Upper Body Exerciser UBE (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146820890940,sci-fit-pro-1000-ube-upper-body-exerciser-pro-1032-int-remanufactured,SciFit PRO1000 UBE Upper Body Exerciser PRO1032-INT (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136835301692,sci-fit-step-one-recumbent-stepper-remanufactured,SciFit StepOne Recumbent Stepper (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136835662140,sci-fit-sx-1000-elliptical-remanufactured,SciFit SX 1000 Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136835924284,sci-fit-sx-7000-lower-body-elliptical-remanufactured,SciFit SX 7000 Lower Body Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136840151356,sci-fit-sxt-7000-e-easy-entry-elliptical-remanufactured,SciFit SXT 7000e Easy Entry Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136836677948,sci-fit-sxt-7000-total-body-elliptical-remanufactured,SciFit SXT 7000 Total Body Elliptical (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146820170044,sci-fit-tc-1000-stair-stepper-remanufactured,SciFit TC 1000 Stair Stepper (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
135529824572,scifit-ac-5000-m-medical-rehab-treadmill-w-led-console-remanufactured,Scifit AC5000M Medical Rehab Treadmill w/LED Console (Remanufactured),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
145661526332,scifit-ac-7000-treadmill-remanufactured,Scifit AC7000 Treadmill (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
145660739900,scifit-dc-1000-treadmill-remanufactured,Scifit DC1000 Treadmill (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146831966524,scifit-iso-1000-r-recumbent-bike-remanufactured,Scifit ISO 1000r Recumbent Bike (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146831409468,scifit-iso-7000-r-bi-directional-recumbent-bike-remanufactured,Scifit ISO 7000R Bi-Directional Recumbent Bike (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146830950716,scifit-latitude-lateral-stability-trainer-remanufactured,Scifit Latitude Lateral Stability Trainer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146821480764,scifit-pro-1-seated-ube-pro-100-int-w-premium-seat-remanufactured,Scifit pro1 Seated UBE PRO100-INT w/Premium Seat (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136833564988,scifit-pro-1-seated-upper-body-exerciser-ube-remanufactured,SCIFIT Pro1 Seated Upper Body Exerciser UBE (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146821873980,scifit-pro-1000-ube-upper-body-ergometer-remanufactured,Scifit Pro 1000 UBE Upper Body Ergometer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146820727100,scifit-pro-1000-upper-body-exerciser-w-swivel-seat-remanufactured,Scifit Pro1000 Upper Body Exerciser w/ Swivel Seat (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
135606436156,scifit-pro-2-sport-total-body-exerciser-pro-231-int-remanufactured,Scifit Pro2 Sport Total Body Exerciser PRO231-INT (Remanufactured),1,1,4,,C004,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C004 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
136833925436,scifit-pro-2-total-body-ergometer-remanufactured,Scifit Pro 2 Total Body Ergometer (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
136115257660,scifit-pro-2-total-body-exerciser-pro-232-int-remanufactured,Scifit Pro2 Total Body Exerciser PRO232-INT (Remanufactured),1,1,4,,C004,KEEP,"Live, single-product record. Flagged: content is byte-identical to other records in C004 (shared boilerplate across distinct products) - content-quality backlog item, not a merge target.",n/a - no structural change proposed.,NO
146820366652,scifit-rex-7000-total-body-recumbent-elliptical-w-led-console-remanufactured,SCIFIT REX7000 Total Body Recumbent Elliptical w/LED Console (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136834580796,scifit-rex-total-body-recumbent-elliptical-remanufactured,SCIFIT REX7000 Total Body Recumbent Elliptical w/Touch Console (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146820563260,scifit-rex-total-body-recumbent-elliptical-rex-7000-int-w-premium-seat-remanufactured,Scifit Rex Total Body Recumbent Elliptical REX7001-INT w/Premium Seat (Remanufactured),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
136835072316,scifit-rst-7000-recumbent-stepper-remanufactured,Scifit RST7000 Recumbent Stepper (Remanufactured),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
155483537724,specs-features-0vyc4jcf,French Fitness Cast Iron Kettlebell 115 lbs (New),1,1,8,,,KEEP,"Live, single-product record, 8 fields populated. Healthy.",n/a - no change proposed.,NO
155281686844,specs-features-4yjdl2hz,French Fitness Vail Selectorized Abdominal Crunch (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
135342227772,specs-features-5he9c2yh,"French Fitness Chrome 14"" Tricep V-Bar (New)",1,1,3,,,KEEP,"Live, single-product record, 3 fields populated. Healthy.",n/a - no change proposed.,NO
182183985468,specs-features-5pn3vsz1,Star Trac 8 Series Recumbent Bike w/LED (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
135773782332,specs-features-9f0ucod9,French Fitness FFB Black Torso Rotation (New),1,1,5,,,KEEP,"Live, single-product record, 5 fields populated. Healthy.",n/a - no change proposed.,NO
135339671868,specs-features-fhu6flib,French Fitness 10 Pair Vertical Dumbbell Rack (New),1,1,4,,,KEEP,"Live, single-product record, 4 fields populated. Healthy.",n/a - no change proposed.,NO
146697879868,specs-features-fx6orjvn,Stairmaster UBE (New),1,1,6,,,KEEP,"Live, single-product record, 6 fields populated. Healthy.",n/a - no change proposed.,NO
